date	param-size	value	success	cilo	cihi	units	complete
2014-04-25T14:59:16Z	5000	2013.851277777778	true	1958.161	2069.542	ms	"1974.518 1994.591 2003.95 2018.089 1937.813 1947.452 1949.915 1950.654 2035.677 2059.921 2070.981 2090.436 2026.047 2037.241 2058.446 2080.838 1969.519 2022.275 2025.434 2044.914 1982.13 1983.808 1994.014 1994.561 1972.493 1980.362 1985.745 1989.545 1971.328 1979.595 1985.216 1990.319 2017.074 2099.926 2104.125 2169.694"
2014-04-25T14:59:16Z	6000	2369.7693611111117	true	2319.149	2420.390	ms	"2347.285 2374.24 2389.574 2406.845 2311.385 2319.962 2322.786 2324.666 2380.299 2426.119 2446.349 2481.18 2333.124 2339.85 2367.854 2380.728 2333.643 2343.656 2352.42 2354.012 2326.786 2341.254 2344.781 2352.491 2330.602 2331.442 2331.527 2332.606 2323.601 2378.36 2386.5 2397.623 2441.402 2444.768 2455.447 2456.53"
2014-04-25T14:59:16Z	7000	2752.718138888889	true	2696.837	2808.600	ms	"2719.106 2736.762 2755.46 2768.94 2754.105 2764.449 2767.607 2777.689 2745.576 2752.672 2758.287 2766.175 2693.568 2702.709 2727.48 2753.231 2745.806 2746.765 2758.405 2763.58 2698.562 2708.494 2714.22 2716.169 2681.261 2690.524 2691.982 2705.745 2752.99 2786.912 2850.505 2957.906 2773.548 2785.002 2802.928 2822.733"
2014-04-25T14:59:16Z	8000	3162.3940833333318	true	3086.264	3238.525	ms	"3141.941 3142.33 3144.593 3147.241 3098.14 3135.461 3139.02 3141.169 3195.345 3226.956 3314.922 3356.725 3097.343 3107.627 3116.447 3122.594 3107.619 3117.975 3181.078 3186.003 3094.623 3116.412 3127.295 3133.733 3061.362 3077.961 3080.034 3080.268 3183.025 3220.881 3228.291 3239.64 3210.62 3230.698 3260.291 3280.524"
2014-04-25T14:59:16Z	9000	3585.654444444445	true	3510.215	3661.094	ms	"3572.247 3605.072 3671.362 3686.992 3509.487 3590.518 3620.215 3627.1 3573.288 3644.565 3693.845 3718.34 3496.914 3509.875 3518.67 3531.06 3525.682 3560.894 3563.146 3565.604 3536.268 3551.442 3552.042 3552.526 3478.819 3481.296 3504.441 3514.251 3553.693 3571.007 3637.382 3642.72 3640.49 3689.218 3690.019 3703.07"
2014-04-25T14:59:16Z	10000	3996.9469444444444	true	3904.570	4089.324	ms	"3930.455 3935.877 3970.741 3994.908 3973.846 3994.212 4039.24 4042.493 4131.056 4151.038 4182.168 4196.673 3888.865 3895.259 3922.843 3968.38 3913.23 3933.976 3958.42 4010.322 3912.178 3913.438 3918.106 3919.602 3892.823 4063.538 4068.407 4070.662 3931.581 3961.111 3961.282 3961.682 4019.163 4057.573 4090.767 4114.175"
