date	param-size	value	success	cilo	cihi	units	complete
2014-04-25T14:59:16Z	5000	380.2624166666667	true	342.162	418.363	ms	"351.828 357.636 360.092 363.042 372.923 388.351 399.624 400.758 358.633 368.686 370.056 371.691 372.281 383.683 392.673 410.761 335.924 345.692 346.087 347.738 347.153 370.291 373.597 380.722 375.814 381.761 382.057 388.447 384.558 421.84 488.561 515.128 362.905 370.703 373.381 374.37"
2014-04-25T14:59:16Z	6000	454.83430555555566	true	412.156	497.513	ms	"423.232 433.324 442.478 447.542 415.055 418.296 418.479 419.496 414.078 480.653 575.934 585.943 434.014 445.112 462.702 495.037 426.098 439.483 443.735 448.568 424.334 428.477 435.852 439.009 414.281 455.691 466.583 477.594 463.171 465.231 484.858 515.128 438.691 452.229 469.176 474.471"
2014-04-25T14:59:16Z	7000	556.731888888889	true	503.095	610.369	ms	"526.36 532.21 535.843 545.161 525.836 576.159 590.422 598.539 521.439 527.292 538.13 539.239 527.259 528.547 529.639 531.402 481.812 491.322 528.027 581.312 518.412 524.917 529.165 535.253 541.628 556.5 568.349 600.857 600.267 602.35 700.707 724.139 529.472 568.097 571.017 615.268"
2014-04-25T14:59:16Z	8000	630.8160833333334	true	562.260	699.372	ms	"561.653 586.464 587.021 597.39 558.425 576.216 588.139 602.279 644.608 681.142 732.263 789.763 586.914 599.904 609.226 612.278 538.633 560.87 563.415 599.399 640.567 697.04 744.719 818.841 631.453 635.539 647.003 679.733 598.247 614.106 631.904 677.22 614.105 621.902 624.074 656.924"
2014-04-25T14:59:16Z	9000	684.5449444444445	true	648.671	720.419	ms	"658.802 680.592 692.504 736.276 642.19 650.222 665.07 672.6 705.755 710.482 719.515 739.553 680.032 685.768 688.826 690.214 612.715 623.874 636.248 637.134 673.039 692.688 719.639 755.555 647.18 678.265 690.7 712.938 680.719 697.192 725.823 728.917 666.605 675.869 684.984 685.133"
2014-04-25T14:59:16Z	10000	778.3032222222223	true	711.164	845.442	ms	"721.06 740.364 755.556 775.841 707.581 718.145 730.284 741.874 756.261 785.832 787.932 803.459 734.928 736.851 750.189 759.378 704.868 723.555 740.877 749.987 729.558 733.122 745.209 760.273 790.056 842.103 853.752 881.238 854.372 884.832 916.711 960.371 731.629 768.855 818.171 823.842"
